id_cliente,genero,edad,es_senior,tiene_pareja,tiene_dependientes,meses_antiguedad,servicio_telefono,servicio_internet,soporte_tecnico,tipo_contrato,metodo_pago,factura_electronica,cargo_mensual,cargo_total,tickets_soporte,churn,churn_label
CLI-02293,Femenino,40,0,Si,No,24,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,54.21,1246.01,2,0,No
CLI-02294,Femenino,73,1,No,Si,43,Si,DSL,No,Mensual,Cheque electronico,Si,119.95,4749.48,3,0,No
CLI-02295,Femenino,23,0,Si,No,19,Si,DSL,No,Bianual,Cheque electronico,Si,115.0,1971.33,1,1,Si
CLI-02296,Masculino,39,0,Si,No,61,Si,DSL,No,Bianual,Cheque por correo,Si,27.53,1516.05,0,0,No
CLI-02297,Masculino,67,1,No,Si,63,Si,Fibra optica,Si,Anual,Cheque por correo,No,117.31,6686.97,0,0,No
CLI-02298,Masculino,55,0,Si,No,26,No,No,No,Mensual,Cheque por correo,No,93.3,2513.97,1,0,No
CLI-02299,Femenino,54,0,No,No,35,Si,DSL,Si,Mensual,Cheque electronico,Si,119.22,3848.4,2,0,No
CLI-02300,Masculino,62,0,Si,No,67,Si,No,Si,Mensual,Cheque por correo,Si,96.64,6089.51,0,0,No
CLI-02301,Masculino,68,1,Si,No,56,Si,Fibra optica,No,Mensual,Tarjeta credito,No,31.15,1716.14,3,1,Si
CLI-02302,Masculino,71,1,Si,No,40,Si,Fibra optica,No,Mensual,Cheque por correo,Si,94.55,3607.46,1,0,No
CLI-02303,Masculino,25,0,No,No,29,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,92.12,2840.69,2,0,No
CLI-02304,Masculino,58,0,No,No,6,Si,No,No,Mensual,Cheque electronico,No,35.01,215.25,3,1,Si
CLI-02305,Masculino,66,1,No,No,52,Si,Fibra optica,No,Mensual,Tarjeta credito,No,94.82,4766.26,3,0,No
CLI-02306,Femenino,52,0,Si,Si,1,Si,No,No,Mensual,Transferencia bancaria,No,86.83,83.67,1,0,No
CLI-02307,Femenino,68,1,Si,No,52,Si,No,Si,Mensual,Cheque por correo,No,119.43,6438.52,1,1,Si
CLI-02308,Masculino,28,0,No,No,24,Si,DSL,No,Mensual,Cheque electronico,No,81.11,1818.42,1,0,No
CLI-02309,Masculino,41,0,Si,No,34,Si,No,Si,Mensual,Tarjeta credito,No,60.29,1959.89,2,1,Si
CLI-02310,Femenino,66,1,Si,Si,7,Si,No,No,Mensual,Tarjeta credito,No,115.3,783.44,1,1,Si
CLI-02311,Femenino,38,0,No,No,11,Si,DSL,No,Mensual,Tarjeta credito,No,82.04,894.25,0,1,Si
CLI-02312,Masculino,68,1,Si,No,36,Si,No,Si,Mensual,Cheque por correo,No,53.56,1808.82,2,0,No
CLI-02313,Masculino,19,0,No,No,20,Si,Fibra optica,No,Mensual,Cheque electronico,Si,20.15,375.37,4,1,Si
CLI-02314,Masculino,57,0,No,No,63,Si,No,No,Mensual,Cheque electronico,No,95.18,6583.93,0,0,No
CLI-02315,Masculino,36,0,Si,No,63,Si,No,Si,Mensual,Cheque electronico,Si,30.19,2059.15,5,1,Si
CLI-02316,Femenino,56,0,Si,No,69,Si,No,No,Anual,Cheque electronico,Si,112.21,7779.06,0,0,No
CLI-02317,Masculino,45,0,Si,No,30,Si,No,Si,Bianual,Cheque por correo,Si,116.06,3666.72,0,0,No
CLI-02318,Masculino,76,1,No,Si,30,Si,DSL,Si,Bianual,Transferencia bancaria,Si,42.11,1307.26,1,0,No
CLI-02319,Masculino,34,0,No,No,22,Si,DSL,No,Mensual,Transferencia bancaria,Si,29.51,594.05,1,1,Si
CLI-02320,Masculino,23,0,Si,Si,61,No,DSL,Si,Mensual,Cheque electronico,No,78.72,4819.11,1,0,No
CLI-02321,Femenino,36,0,Si,No,21,Si,DSL,No,Mensual,Cheque electronico,Si,39.8,782.96,1,0,No
CLI-02322,Femenino,73,1,No,No,37,Si,Fibra optica,Si,Bianual,Cheque por correo,No,73.27,2756.57,0,0,No
CLI-02323,Femenino,55,0,No,No,27,Si,Fibra optica,Si,Anual,Tarjeta credito,No,60.25,1484.18,3,0,No
CLI-02324,Masculino,45,0,Si,Si,35,Si,Fibra optica,No,Bianual,Tarjeta credito,No,98.79,3224.54,0,0,No
CLI-02325,Masculino,19,0,Si,No,38,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,119.99,4816.53,1,0,No
CLI-02326,Femenino,55,0,Si,Si,60,No,No,No,Mensual,Cheque por correo,No,64.59,4141.44,2,0,No
CLI-02327,Masculino,72,1,No,Si,70,Si,Fibra optica,No,Mensual,Cheque por correo,Si,87.87,6652.15,2,0,No
CLI-02328,Masculino,54,0,No,Si,32,Si,Fibra optica,Si,Bianual,Cheque por correo,Si,52.86,1825.73,0,0,No
CLI-02329,Femenino,68,1,Si,No,27,Si,DSL,Si,Mensual,Cheque electronico,Si,105.98,3094.4,0,1,Si
CLI-02330,Femenino,69,1,No,No,3,Si,DSL,Si,Anual,Cheque por correo,No,21.77,60.02,3,0,No
CLI-02331,Femenino,21,0,Si,No,49,Si,Fibra optica,No,Mensual,Cheque electronico,No,68.34,3455.47,1,1,Si
CLI-02332,Femenino,39,0,Si,No,30,Si,Fibra optica,Si,Bianual,Transferencia bancaria,No,36.03,1124.36,2,0,No
CLI-02333,Masculino,43,0,Si,Si,22,Si,Fibra optica,No,Mensual,Cheque por correo,Si,36.04,756.12,1,0,No
CLI-02334,Masculino,66,1,No,No,19,No,Fibra optica,No,Bianual,Cheque por correo,Si,72.37,1510.59,1,0,No
CLI-02335,Femenino,60,0,No,Si,31,Si,DSL,No,Mensual,Transferencia bancaria,No,49.4,1465.8,2,1,Si
CLI-02336,Masculino,53,0,No,Si,20,No,DSL,Si,Anual,Tarjeta credito,Si,64.82,1315.82,0,0,No
CLI-02337,Femenino,75,1,Si,Si,19,Si,Fibra optica,No,Mensual,Cheque electronico,Si,49.18,1004.01,3,0,No
CLI-02338,Femenino,30,0,Si,No,2,Si,DSL,Si,Bianual,Cheque por correo,Si,64.42,123.41,0,0,No
CLI-02339,Masculino,69,1,Si,No,40,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,47.16,1926.58,1,0,No
CLI-02340,Femenino,75,1,No,No,39,Si,No,No,Mensual,Cheque electronico,Si,99.96,4069.98,1,1,Si
CLI-02341,Masculino,49,0,Si,No,72,Si,DSL,No,Anual,Cheque por correo,Si,74.9,5529.47,3,0,No
CLI-02342,Masculino,34,0,No,No,54,Si,Fibra optica,Si,Mensual,Cheque electronico,No,34.47,1826.37,2,1,Si
CLI-02343,Masculino,58,0,Si,Si,27,Si,Fibra optica,Si,Mensual,Transferencia bancaria,No,18.86,554.52,3,1,Si
CLI-02344,Masculino,53,0,Si,No,12,Si,Fibra optica,No,Mensual,Cheque electronico,No,19.78,242.69,2,0,No
CLI-02345,Femenino,72,1,Si,No,71,Si,DSL,No,Anual,Transferencia bancaria,No,61.01,4092.91,1,0,No
CLI-02346,Masculino,77,1,Si,No,17,Si,No,Si,Anual,Cheque por correo,No,50.04,902.76,3,0,No
CLI-02347,Femenino,63,0,Si,No,10,Si,DSL,No,Anual,Cheque electronico,No,44.74,461.35,1,0,No
CLI-02348,Femenino,36,0,Si,No,19,No,Fibra optica,No,Anual,Transferencia bancaria,Si,81.54,1428.27,5,1,Si
CLI-02349,Femenino,75,1,No,Si,30,Si,Fibra optica,No,Bianual,Cheque por correo,Si,100.95,2894.12,5,0,No
CLI-02350,Femenino,77,1,No,No,30,No,DSL,Si,Mensual,Cheque por correo,No,24.46,683.63,1,0,No
CLI-02351,Masculino,52,0,Si,No,25,Si,DSL,No,Mensual,Cheque electronico,No,29.22,668.07,0,0,No
CLI-02352,Masculino,63,0,Si,Si,66,Si,DSL,Si,Bianual,Cheque por correo,Si,55.61,3472.21,2,0,No
CLI-02353,Femenino,57,0,Si,No,35,Si,Fibra optica,No,Mensual,Cheque electronico,Si,63.03,2108.16,2,1,Si
CLI-02354,Femenino,73,1,Si,No,51,Si,DSL,No,Mensual,Cheque electronico,No,58.31,2953.9,1,1,Si
CLI-02355,Masculino,76,1,Si,Si,71,Si,No,Si,Anual,Tarjeta credito,No,83.14,6456.95,1,0,No
CLI-02356,Femenino,45,0,No,No,71,Si,DSL,No,Bianual,Transferencia bancaria,Si,26.9,2079.22,0,0,No
CLI-02357,Masculino,18,0,Si,No,27,Si,No,No,Anual,Cheque electronico,No,68.46,1942.2,5,1,Si
CLI-02358,Femenino,59,0,Si,No,10,No,No,No,Mensual,Cheque electronico,No,100.8,1037.54,0,1,Si
CLI-02359,Masculino,35,0,Si,Si,43,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,112.7,5279.61,0,0,No
CLI-02360,Femenino,65,1,Si,Si,55,Si,Fibra optica,Si,Mensual,Tarjeta credito,Si,75.16,3838.19,1,1,Si
CLI-02361,Femenino,57,0,No,No,71,Si,DSL,Si,Mensual,Transferencia bancaria,No,32.12,2203.13,2,0,No
CLI-02362,Masculino,50,0,Si,No,6,Si,No,Si,Mensual,Cheque por correo,No,92.2,559.1,1,0,No
CLI-02363,Femenino,29,0,Si,No,6,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,99.23,632.76,0,0,No
CLI-02364,Femenino,25,0,No,Si,48,Si,No,No,Mensual,Tarjeta credito,Si,38.02,1870.14,2,0,No
CLI-02365,Masculino,41,0,Si,Si,2,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,87.11,184.98,1,0,No
CLI-02366,Femenino,33,0,No,Si,51,Si,No,No,Bianual,Tarjeta credito,Si,112.91,5358.86,2,0,No
CLI-02367,Masculino,67,1,No,No,61,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,91.32,5228.19,0,1,Si
CLI-02368,Masculino,21,0,Si,No,19,Si,No,No,Mensual,Cheque electronico,No,60.39,1202.62,2,1,Si
CLI-02369,Femenino,55,0,No,No,2,No,DSL,No,Mensual,Cheque electronico,Si,63.16,122.49,2,1,Si
CLI-02370,Femenino,61,0,Si,No,51,Si,Fibra optica,No,Mensual,Tarjeta credito,No,26.11,1314.59,1,0,No
CLI-02371,Femenino,44,0,No,No,26,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,71.66,1971.84,0,0,No
CLI-02372,Femenino,26,0,Si,No,70,Si,Fibra optica,No,Bianual,Cheque electronico,No,99.87,6389.73,1,0,No
CLI-02373,Femenino,64,0,Si,Si,20,Si,Fibra optica,No,Mensual,Cheque electronico,No,117.81,2199.74,3,0,No
CLI-02374,Femenino,33,0,No,No,23,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,58.73,1295.63,2,0,No
CLI-02375,Femenino,73,1,No,No,54,Si,DSL,Si,Mensual,Cheque por correo,Si,62.41,3628.63,3,0,No
CLI-02376,Masculino,29,0,No,Si,15,No,Fibra optica,No,Mensual,Cheque electronico,Si,23.59,347.12,0,0,No
CLI-02377,Femenino,48,0,No,Si,6,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,97.06,553.49,0,0,No
CLI-02378,Masculino,41,0,Si,No,35,Si,DSL,No,Anual,Tarjeta credito,Si,91.1,3302.28,2,0,No
CLI-02379,Femenino,72,1,Si,No,8,Si,Fibra optica,No,Bianual,Cheque por correo,Si,59.1,428.38,0,0,No
CLI-02380,Femenino,31,0,Si,Si,57,Si,DSL,Si,Anual,Transferencia bancaria,No,90.35,5433.31,2,0,No
CLI-02381,Masculino,62,0,Si,Si,50,No,DSL,No,Mensual,Cheque electronico,No,81.55,4238.88,0,0,No
CLI-02382,Femenino,42,0,Si,No,49,Si,Fibra optica,No,Anual,Cheque electronico,Si,96.44,4305.06,0,0,No
CLI-02383,Femenino,51,0,No,No,21,Si,No,Si,Mensual,Cheque por correo,No,50.04,1050.43,3,0,No
CLI-02384,Masculino,20,0,Si,No,36,Si,Fibra optica,No,Anual,Tarjeta credito,Si,84.38,2979.45,4,0,No
CLI-02385,Femenino,75,1,Si,Si,71,Si,No,No,Mensual,Tarjeta credito,Si,81.81,5411.37,1,0,No
CLI-02386,Femenino,41,0,Si,Si,69,Si,Fibra optica,Si,Anual,Transferencia bancaria,Si,27.23,1748.87,0,0,No
CLI-02387,Femenino,79,1,No,Si,58,Si,No,Si,Mensual,Cheque por correo,Si,46.66,2522.36,1,0,No
CLI-02388,Masculino,71,1,No,Si,63,Si,DSL,No,Bianual,Transferencia bancaria,No,105.74,6794.4,1,0,No
CLI-02389,Femenino,59,0,No,No,16,Si,No,No,Anual,Cheque electronico,Si,33.93,507.17,0,0,No
CLI-02390,Femenino,26,0,Si,No,6,Si,Fibra optica,No,Mensual,Cheque electronico,Si,56.72,310.34,2,0,No
CLI-02391,Femenino,43,0,No,No,52,Si,Fibra optica,No,Mensual,Tarjeta credito,No,40.97,2325.41,0,0,No
CLI-02392,Femenino,37,0,Si,No,2,No,DSL,No,Mensual,Transferencia bancaria,Si,32.3,58.65,2,1,Si
CLI-02393,Masculino,57,0,No,Si,18,No,No,No,Mensual,Tarjeta credito,No,31.91,593.21,0,0,No
CLI-02394,Masculino,27,0,No,No,35,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,53.49,2035.41,1,0,No
CLI-02395,Femenino,36,0,Si,No,39,No,No,No,Mensual,Tarjeta credito,Si,99.95,3537.82,2,1,Si
CLI-02396,Femenino,20,0,No,No,1,Si,DSL,No,Mensual,Cheque electronico,Si,116.56,127.42,0,1,Si
CLI-02397,Masculino,41,0,No,Si,37,Si,DSL,No,Mensual,Cheque electronico,Si,76.33,2825.53,0,0,No
CLI-02398,Masculino,22,0,Si,No,21,Si,DSL,Si,Mensual,Tarjeta credito,Si,82.79,1837.72,4,0,No
CLI-02399,Femenino,20,0,No,Si,1,Si,Fibra optica,No,Mensual,Cheque por correo,Si,97.43,99.87,3,0,No
CLI-02400,Masculino,75,1,Si,Si,4,No,No,No,Mensual,Cheque electronico,Si,85.5,349.99,0,0,No
CLI-02401,Femenino,44,0,Si,No,58,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,104.53,6412.87,2,0,No
CLI-02402,Masculino,33,0,Si,No,1,Si,DSL,Si,Bianual,Tarjeta credito,Si,108.17,98.77,1,0,No
CLI-02403,Masculino,66,1,Si,Si,13,Si,Fibra optica,No,Bianual,Cheque por correo,Si,82.03,1043.44,1,0,No
CLI-02404,Masculino,32,0,No,Si,46,No,Fibra optica,No,Bianual,Cheque por correo,No,72.37,3641.66,1,0,No
CLI-02405,Masculino,52,0,Si,No,47,Si,DSL,No,Mensual,Transferencia bancaria,Si,57.89,2478.45,1,0,No
CLI-02406,Femenino,29,0,No,Si,7,No,No,No,Anual,Transferencia bancaria,Si,65.08,433.95,2,1,Si
CLI-02407,Masculino,58,0,Si,No,51,Si,DSL,No,Anual,Tarjeta credito,Si,53.24,2808.7,1,0,No
CLI-02408,Masculino,70,1,No,Si,3,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,61.55,169.89,1,0,No
CLI-02409,Femenino,61,0,No,Si,50,Si,Fibra optica,No,Bianual,Cheque electronico,No,109.77,5528.76,1,0,No
CLI-02410,Masculino,43,0,No,No,26,Si,DSL,No,Bianual,Cheque por correo,Si,117.18,3176.69,4,1,Si
CLI-02411,Masculino,64,0,Si,No,31,Si,Fibra optica,Si,Anual,Cheque por correo,No,54.88,1788.87,3,0,No
CLI-02412,Femenino,51,0,Si,Si,62,Si,Fibra optica,No,Mensual,Cheque electronico,No,40.5,2541.73,0,1,Si
CLI-02413,Masculino,40,0,Si,No,26,Si,Fibra optica,Si,Anual,Cheque electronico,Si,25.98,675.57,3,0,No
CLI-02414,Femenino,48,0,No,Si,67,Si,Fibra optica,No,Mensual,Cheque electronico,Si,103.37,7222.06,2,1,Si
CLI-02415,Femenino,67,1,No,Si,55,Si,DSL,Si,Mensual,Cheque electronico,Si,106.81,5457.53,2,1,Si
CLI-02416,Femenino,37,0,Si,No,28,Si,No,No,Anual,Cheque por correo,No,63.95,1855.25,0,0,No
CLI-02417,Femenino,29,0,Si,No,44,Si,Fibra optica,No,Mensual,Cheque por correo,Si,73.33,3497.06,0,1,Si
CLI-02418,Masculino,40,0,No,No,38,Si,No,No,Mensual,Cheque por correo,Si,93.46,3681.29,0,0,No
CLI-02419,Femenino,21,0,Si,No,30,Si,Fibra optica,No,Mensual,Cheque por correo,No,56.34,1536.9,0,0,No
CLI-02420,Masculino,40,0,No,No,66,No,DSL,Si,Anual,Cheque por correo,No,38.55,2547.35,0,0,No
CLI-02421,Masculino,65,1,No,No,8,Si,DSL,No,Bianual,Cheque electronico,No,29.7,248.35,1,0,No
CLI-02422,Masculino,72,1,No,Si,14,Si,No,Si,Mensual,Cheque por correo,No,41.99,534.16,2,0,No
CLI-02423,Masculino,65,1,Si,Si,62,Si,No,No,Mensual,Transferencia bancaria,No,83.82,5469.36,5,1,Si
CLI-02424,Masculino,18,0,Si,No,63,Si,Fibra optica,No,Mensual,Tarjeta credito,Si,53.46,3220.87,2,0,No
CLI-02425,Masculino,71,1,No,No,66,Si,DSL,No,Anual,Cheque electronico,Si,106.51,7154.47,2,1,Si
CLI-02426,Masculino,42,0,No,No,40,Si,Fibra optica,No,Bianual,Transferencia bancaria,No,26.93,1177.67,0,0,No
CLI-02427,Masculino,19,0,Si,No,13,Si,Fibra optica,Si,Mensual,Transferencia bancaria,Si,60.47,863.92,2,1,Si
CLI-02428,Masculino,47,0,Si,No,17,Si,No,Si,Mensual,Cheque por correo,Si,44.21,771.77,1,0,No
CLI-02429,Masculino,20,0,No,Si,15,Si,DSL,No,Mensual,Tarjeta credito,Si,108.55,1625.48,2,0,No
CLI-02430,Femenino,75,1,No,No,33,Si,DSL,No,Bianual,Transferencia bancaria,No,100.23,3094.38,4,0,No
CLI-02431,Femenino,38,0,No,No,16,Si,Fibra optica,No,Mensual,Cheque por correo,No,118.4,1783.89,1,1,Si
CLI-02432,Femenino,42,0,No,No,13,Si,DSL,Si,Anual,Transferencia bancaria,No,30.17,386.66,2,0,No
CLI-02433,Masculino,37,0,Si,Si,23,No,No,No,Mensual,Tarjeta credito,No,97.79,2340.17,2,0,No
CLI-02434,Femenino,66,1,Si,No,36,Si,Fibra optica,Si,Anual,Tarjeta credito,Si,30.84,1170.04,2,0,No
CLI-02435,Femenino,69,1,No,No,43,Si,No,No,Mensual,Tarjeta credito,Si,33.81,1372.97,0,1,Si
CLI-02436,Femenino,39,0,No,No,50,Si,DSL,Si,Mensual,Cheque electronico,Si,22.0,1107.79,1,0,No
CLI-02437,Masculino,38,0,Si,No,13,Si,Fibra optica,No,Mensual,Cheque por correo,No,65.4,865.78,2,0,No
CLI-02438,Masculino,79,1,Si,No,30,Si,Fibra optica,Si,Mensual,Cheque por correo,No,30.84,997.94,3,0,No
CLI-02439,Masculino,78,1,No,No,57,Si,Fibra optica,No,Mensual,Cheque por correo,Si,53.53,3280.92,1,0,No
CLI-02440,Masculino,50,0,Si,No,30,Si,Fibra optica,Si,Anual,Cheque electronico,Si,46.17,1473.02,3,0,No
CLI-02441,Femenino,69,1,Si,Si,71,Si,Fibra optica,No,Mensual,Tarjeta credito,No,117.59,8376.71,2,1,Si
CLI-02442,Femenino,55,0,No,No,10,Si,No,No,Anual,Transferencia bancaria,No,85.14,777.34,2,0,No
CLI-02443,Femenino,78,1,No,No,66,Si,DSL,Si,Mensual,Transferencia bancaria,Si,59.87,3820.61,2,0,No
CLI-02444,Femenino,32,0,No,No,39,Si,No,No,Anual,Cheque por correo,No,107.6,4298.56,0,0,No
CLI-02445,Masculino,75,1,Si,Si,37,Si,No,No,Mensual,Cheque por correo,Si,24.51,931.83,3,0,No
CLI-02446,Masculino,75,1,No,No,3,Si,Fibra optica,No,Bianual,Transferencia bancaria,Si,52.09,167.18,0,0,No
CLI-02447,Masculino,63,0,No,Si,34,Si,Fibra optica,Si,Mensual,Cheque por correo,Si,70.49,2338.85,3,0,No
CLI-02448,Femenino,69,1,No,Si,38,Si,DSL,No,Mensual,Transferencia bancaria,No,23.5,970.98,1,1,Si
CLI-02449,Masculino,32,0,No,No,14,Si,Fibra optica,No,Anual,Cheque electronico,No,32.88,429.32,3,1,Si
CLI-02450,Masculino,63,0,Si,Si,64,Si,Fibra optica,No,Mensual,Cheque por correo,No,109.29,6364.86,4,1,Si
CLI-02451,Femenino,42,0,Si,Si,39,Si,Fibra optica,No,Mensual,Cheque electronico,No,36.32,1324.89,0,1,Si
CLI-02452,Femenino,38,0,Si,No,54,No,Fibra optica,No,Bianual,Cheque electronico,Si,112.01,6002.96,1,0,No
CLI-02453,Masculino,41,0,Si,Si,2,Si,No,No,Anual,Transferencia bancaria,No,27.8,59.19,2,0,No
CLI-02454,Masculino,74,1,No,No,43,Si,Fibra optica,No,Bianual,Cheque electronico,No,108.6,4346.5,3,0,No
CLI-02455,Masculino,75,1,No,Si,53,Si,No,No,Anual,Tarjeta credito,Si,64.28,3439.67,0,0,No
CLI-02456,Masculino,22,0,No,No,3,Si,Fibra optica,No,Mensual,Transferencia bancaria,Si,76.47,242.1,1,1,Si
CLI-02457,Masculino,23,0,No,No,41,Si,No,No,Bianual,Transferencia bancaria,No,46.73,1737.7,2,0,No
CLI-02458,Masculino,66,1,Si,No,8,Si,Fibra optica,No,Bianual,Cheque electronico,Si,45.88,333.38,0,0,No
CLI-02459,Femenino,60,0,Si,Si,63,Si,Fibra optica,No,Mensual,Cheque electronico,Si,68.2,4288.51,1,0,No
CLI-02460,Femenino,65,1,Si,Si,65,Si,DSL,Si,Mensual,Cheque por correo,Si,54.29,3304.87,0,0,No
CLI-02461,Femenino,61,0,Si,Si,4,No,DSL,No,Anual,Tarjeta credito,No,25.93,102.69,1,0,No
CLI-02462,Masculino,64,0,Si,No,68,Si,Fibra optica,No,Mensual,Cheque electronico,No,54.08,3342.01,1,0,No
CLI-02463,Femenino,40,0,No,No,10,Si,No,Si,Mensual,Cheque por correo,Si,43.98,481.75,3,1,Si
CLI-02464,Masculino,21,0,No,Si,50,Si,Fibra optica,No,Bianual,Cheque electronico,No,104.66,5394.37,0,0,No
CLI-02465,Masculino,44,0,Si,Si,23,Si,DSL,No,Mensual,Transferencia bancaria,Si,103.53,2470.1,1,1,Si
CLI-02466,Femenino,35,0,Si,Si,61,Si,DSL,No,Mensual,Transferencia bancaria,No,32.43,1982.08,2,1,Si
CLI-02467,Masculino,38,0,No,No,47,Si,Fibra optica,Si,Anual,Cheque electronico,Si,92.47,4628.51,1,1,Si
CLI-02468,Masculino,45,0,Si,No,3,Si,Fibra optica,No,Mensual,Transferencia bancaria,No,63.99,204.77,0,1,Si
CLI-02469,Femenino,52,0,No,No,17,Si,No,No,Bianual,Tarjeta credito,No,106.59,1688.48,3,0,No
CLI-02470,Femenino,39,0,No,No,22,Si,Fibra optica,No,Mensual,Cheque por correo,Si,45.95,1065.16,0,1,Si
CLI-02471,Femenino,57,0,No,No,16,Si,Fibra optica,No,Mensual,Cheque electronico,No,26.99,437.6,0,0,No
CLI-02472,Masculino,40,0,Si,Si,3,Si,Fibra optica,Si,Mensual,Cheque electronico,Si,99.65,314.64,0,1,Si
CLI-02473,Femenino,20,0,No,Si,52,Si,No,No,Anual,Tarjeta credito,No,106.57,6005.7,2,0,No
CLI-02474,Femenino,57,0,Si,No,33,Si,Fibra optica,No,Anual,Cheque por correo,Si,103.73,3310.19,1,0,No
CLI-02475,Masculino,67,1,No,No,42,Si,DSL,No,Bianual,Cheque por correo,No,51.59,2197.51,0,0,No
CLI-02476,Femenino,27,0,Si,No,2,No,DSL,Si,Mensual,Cheque electronico,Si,21.15,44.73,3,1,Si
CLI-02477,Femenino,42,0,Si,No,39,Si,Fibra optica,No,Bianual,Tarjeta credito,Si,32.24,1379.77,3,0,No
CLI-02478,Femenino,69,1,No,No,46,Si,DSL,Si,Anual,Transferencia bancaria,No,111.78,5257.65,2,0,No
CLI-02479,Masculino,66,1,No,No,48,No,DSL,Si,Bianual,Cheque electronico,No,55.14,2763.83,2,0,No
CLI-02480,Masculino,25,0,No,No,27,Si,DSL,No,Mensual,Cheque electronico,No,107.78,3111.64,2,0,No
CLI-02481,Masculino,72,1,No,No,15,Si,No,No,Mensual,Tarjeta credito,No,118.04,1859.58,2,1,Si
CLI-02482,Masculino,28,0,No,Si,7,Si,DSL,Si,Mensual,Transferencia bancaria,Si,58.36,444.66,0,1,Si
CLI-02483,Femenino,78,1,Si,No,57,Si,Fibra optica,No,Mensual,Cheque electronico,No,97.2,5240.9,1,1,Si
CLI-02484,Masculino,22,0,No,No,42,Si,Fibra optica,Si,Anual,Transferencia bancaria,No,35.25,1601.25,2,0,No
CLI-02485,Masculino,75,1,No,No,9,Si,Fibra optica,No,Bianual,Cheque por correo,Si,57.14,484.14,0,0,No
CLI-02486,Femenino,62,0,No,No,6,Si,Fibra optica,No,Anual,Transferencia bancaria,No,89.93,546.61,1,0,No
CLI-02487,Femenino,70,1,No,No,57,Si,Fibra optica,Si,Mensual,Cheque electronico,No,39.13,2240.62,0,0,No
CLI-02488,Femenino,72,1,Si,Si,30,Si,Fibra optica,Si,Mensual,Cheque por correo,No,50.62,1619.23,0,0,No
CLI-02489,Masculino,54,0,No,No,55,Si,DSL,No,Mensual,Cheque electronico,Si,75.51,4068.78,0,0,No
CLI-02490,Masculino,73,1,Si,Si,54,Si,Fibra optica,No,Bianual,Cheque electronico,No,88.5,4437.95,0,0,No
CLI-02491,Masculino,76,1,Si,No,27,No,No,No,Mensual,Cheque electronico,No,54.4,1529.55,3,0,No
CLI-02492,Femenino,62,0,No,No,59,Si,No,No,Mensual,Cheque electronico,Si,56.43,3400.37,2,0,No
CLI-02493,Femenino,55,0,Si,Si,7,Si,Fibra optica,No,Mensual,Cheque electronico,No,29.21,217.85,5,1,Si
CLI-02494,Masculino,46,0,No,Si,40,Si,No,No,Mensual,Tarjeta credito,Si,118.37,4979.71,1,0,No
CLI-02495,Femenino,22,0,Si,No,72,Si,No,No,Mensual,Tarjeta credito,Si,80.45,6249.8,0,0,No
CLI-02496,Femenino,26,0,Si,No,2,Si,No,No,Mensual,Cheque electronico,Si,72.09,153.96,2,1,Si
CLI-02497,Femenino,76,1,No,Si,14,Si,Fibra optica,No,Bianual,Transferencia bancaria,Si,39.56,574.45,2,0,No
CLI-02498,Masculino,65,1,No,No,10,Si,Fibra optica,Si,Bianual,Transferencia bancaria,Si,67.78,673.15,1,0,No
CLI-02499,Femenino,19,0,No,No,50,Si,No,Si,Bianual,Cheque electronico,No,63.63,2876.31,0,0,No
CLI-02500,Femenino,18,0,No,Si,18,Si,Fibra optica,No,Bianual,Cheque electronico,Si,44.37,767.93,1,0,No
CLI-02501,Masculino,57,0,No,No,18,Si,No,No,Mensual,Cheque por correo,No,63.52,1195.39,2,1,Si
CLI-02502,Masculino,77,1,Si,No,16,Si,DSL,No,Mensual,Cheque por correo,Si,38.76,565.52,0,1,Si
CLI-02503,Femenino,68,1,Si,No,52,Si,DSL,Si,Mensual,Transferencia bancaria,No,90.44,4944.23,2,0,No
CLI-02504,Femenino,47,0,Si,No,69,Si,Fibra optica,No,Anual,Cheque por correo,No,110.7,7663.33,0,0,No
CLI-02505,Masculino,28,0,No,Si,52,Si,DSL,No,Anual,Cheque electronico,No,18.26,1019.36,0,0,No
CLI-02506,Masculino,45,0,No,Si,31,No,No,No,Anual,Transferencia bancaria,No,74.74,2391.0,0,0,No
CLI-02507,Femenino,61,0,Si,Si,23,No,DSL,No,Mensual,Cheque electronico,No,92.7,2259.36,1,0,No
CLI-02508,Femenino,29,0,No,No,42,Si,Fibra optica,No,Mensual,Cheque electronico,No,110.53,4337.27,1,0,No
CLI-02509,Femenino,56,0,No,No,62,Si,DSL,No,Mensual,Transferencia bancaria,Si,54.56,3161.43,1,0,No
